time,t2m_mean_C,t2m_max_C,t2m_min_C,rh_mean,rh_max,rh_min,wind_mean,wind_max,wind_min
2013-01-01 09:00:00,4.361724852058842,10.933075,-6.2016907,34.13455153402482,63.737118,12.819866,0.5061088022317403,1.188753,0.048890732
2013-01-02 09:00:00,5.379654289264295,12.255829,-7.4563293,28.24194803700849,46.816128,17.391468,1.1589745247633505,3.0208747,0.19778
2013-01-03 09:00:00,6.898036960178274,12.731506,-4.618103,22.12755218449922,49.552593,8.47625,0.5933119985139758,1.3345904,0.09731604
2013-01-04 09:00:00,7.89522369630464,13.100311,-2.3313293,22.577795601747276,45.57852,10.187898,0.7237850718410803,1.5569638,0.27801672
2013-01-05 09:00:00,8.304458169415398,13.749359,-2.3072815,29.05565962703597,48.14998,17.267168,0.7874721566367281,1.7432327,0.2485328
2013-01-06 09:00:00,7.973340544969631,15.431519,-5.595825,38.5705506386452,72.51604,14.512129,1.3533399241356903,2.2037997,0.48362952
2013-01-07 09:00:00,4.039676618045803,10.386322,-7.5864563,36.47296950379022,51.441723,20.855785,1.4050656314554073,2.3534741,0.4143946
2013-01-08 09:00:00,6.712981199516889,10.541046,-0.94332886,36.101745778850876,55.913857,24.491982,0.8625804727222449,2.0244572,0.16056767
2013-01-09 09:00:00,10.488219480051043,14.448883,0.5074768,28.076680171485133,41.62996,20.776897,0.7517089407342858,1.716196,0.26818344
2013-01-10 09:00:00,8.711781859346388,15.406647,-4.1009827,45.418907487025365,64.04185,32.551056,2.2069827717166763,3.062801,0.986992
2013-01-11 09:00:00,1.677201441782472,11.077301,-13.994965,55.4019663130245,88.55241,35.406105,1.7797656634600487,3.006416,0.17595433
2013-01-12 09:00:00,1.0143777685755708,10.464539,-14.383118,40.891094938056845,61.251266,21.993452,0.6296414425417387,1.1534176,0.07750752
2013-01-13 09:00:00,1.3777236350560997,9.770233,-11.618439,35.60520746195236,69.15794,15.211304,0.7690686034605652,1.5054708,0.110399015
2013-01-14 09:00:00,0.8372443177821083,9.47171,-15.393524,34.75751834953545,60.730885,16.550047,1.0562929652680808,2.243359,0.05985646
2013-01-15 09:00:00,3.0794890560314343,9.540466,-9.42981,33.603694339718906,54.77231,20.876762,0.7871213011468781,2.7754755,0.11619943
