time,t2m_mean_C,t2m_max_C,t2m_min_C,rh_mean,rh_max,rh_min,wind_mean,wind_max,wind_min
2013-01-01 09:00:00,8.203489036569579,12.935028,3.3627625,26.249725064696054,35.77207,16.601116,1.7645334798631365,3.8307927,0.22954008
2013-01-02 09:00:00,8.528475270042634,13.037079,4.29953,20.199630959808662,30.053692,13.042689,2.851861023503664,7.7324877,0.45121086
2013-01-03 09:00:00,11.494494838718424,15.292053,5.4587097,17.2226911798081,25.173664,9.111186,2.8412504048881018,8.081633,0.57548237
2013-01-04 09:00:00,12.2294638306293,17.16867,5.1039734,13.718979981336526,18.598053,7.7772455,2.103576717565809,5.309046,0.6311787
2013-01-05 09:00:00,11.25959238713017,15.179047,7.389984,12.144533635361007,16.946856,9.4141865,1.1802918933593636,3.4737282,0.024256038
2013-01-06 09:00:00,11.648282011411766,15.410034,5.8807373,13.243162059689237,22.066816,8.894941,1.0097647005820423,1.9300313,0.067463025
2013-01-07 09:00:00,10.261023542907822,15.720306,3.7553406,30.27771357585412,40.562817,23.07063,2.3517471560396523,3.9225943,0.57471216
2013-01-08 09:00:00,14.273811742763371,18.81253,8.599518,16.635039838623424,21.584621,9.75218,2.712510701554418,5.37417,0.554873
2013-01-09 09:00:00,17.71852232901483,22.323883,12.796539,28.782722535923043,36.8591,19.58957,1.9251286489709745,5.604494,0.2198467
2013-01-10 09:00:00,16.833959283609033,20.142975,12.260162,27.301415502287334,40.04715,16.86607,2.579530911757386,5.102797,0.59160596
2013-01-11 09:00:00,6.876093624893713,13.403473,0.12612915,26.434074470351966,41.90397,15.4658985,3.6334562411862867,6.9715204,0.8195965
2013-01-12 09:00:00,6.021970157446901,11.366882,-1.8342896,28.554123377109743,41.942673,17.44267,1.7197921935662286,2.7565901,0.7002213
2013-01-13 09:00:00,5.019525539616495,9.600311,-2.341095,22.76444841420329,30.515594,15.332,1.5140985174529782,2.6298852,0.45917764
2013-01-14 09:00:00,3.8402253347350097,8.979523,-2.7548523,26.006120185713062,35.046143,14.648855,2.785010555202383,5.825781,0.9461224
2013-01-15 09:00:00,3.3818138931391104,8.780701,-0.8594971,20.563993569561667,26.740044,13.439262,2.7077079392889876,7.278579,0.60371715
2013-01-16 09:00:00,8.157290982676102,12.501373,4.889862,30.936411629458302,35.53194,23.815681,2.3947484519194036,6.935164,0.087208204
2013-01-17 09:00:00,12.697182838347146,16.64505,8.333954,20.30314216554915,29.01678,10.729289,2.6962468188188358,7.864255,0.34004715
2013-01-18 09:00:00,15.652378793135483,20.595062,10.363922,19.751852884164887,25.97485,10.262817,2.6417148006870113,6.532824,0.9120445
2013-01-19 09:00:00,15.474458171456945,20.922638,10.758575,14.236906002907713,24.552261,7.6225743,2.6116205829472183,6.8459234,0.6725584
2013-01-20 09:00:00,16.881622395434988,23.053772,11.670959,12.191858648288076,17.474773,8.228679,2.361029595321386,6.0810676,0.059321184
2013-01-21 09:00:00,17.510982023237034,23.013916,12.026642,10.208541078307082,14.487059,6.9050274,2.5797808751673554,7.1856112,0.051071443
2013-01-22 09:00:00,18.517343444941048,24.09967,13.36319,9.302915558366696,12.214163,5.4672227,2.202613069746886,5.6026673,0.45751435
2013-01-23 09:00:00,19.523572362389018,24.728241,14.165741,15.520209117364448,24.389463,8.940245,1.4441319225635745,3.41932,0.079120085
2013-01-24 09:00:00,19.302096254009143,24.02243,13.842743,23.97489969401441,29.832535,20.05101,0.9375983866911487,1.7712684,0.11364648
2013-01-25 09:00:00,14.255225179221497,19.428406,10.309265,62.1947781100875,77.35426,46.173912,1.2183043476990507,2.5292692,0.13342886
2013-01-26 09:00:00,15.176984197815841,21.003723,7.9334106,73.24789210549304,90.37104,53.564842,1.0244654461468834,2.8922975,0.4225076
2013-01-27 09:00:00,15.057766835650455,17.998749,8.395233,65.3582101156952,90.17995,37.961876,2.538341639697534,5.4538155,0.5453323
2013-01-28 09:00:00,12.254463268623624,18.616608,5.7689514,40.96049783638192,66.148224,19.220129,2.89860092822458,4.4665866,0.29406315
2013-01-29 09:00:00,9.187757513485849,13.685211,4.894806,30.523318601553306,44.36494,22.583618,2.4977348358961713,4.063349,0.22743076
2013-01-30 09:00:00,12.475361322884169,16.466827,8.285522,38.31203453551788,43.700626,29.345158,1.5019586907437656,3.081511,0.07967966
2013-01-31 09:00:00,16.032877272709243,19.167267,12.247345,34.19364808904626,44.07855,22.403221,1.3034868630347216,3.2741544,0.057377104
2013-02-01 09:00:00,17.716585918630244,21.859314,11.936432,29.522465022921264,39.475468,17.17078,1.7436940391275668,4.585596,0.31139427
2013-02-02 09:00:00,19.663846028839032,23.816437,14.935577,21.1355196591708,31.97667,9.084334,1.4696076391775232,4.5622363,0.21061736
2013-02-03 09:00:00,19.637551871964718,24.471619,14.579041,20.759845890950565,31.646599,7.8770666,1.6038207128921937,3.8885918,0.42918003
2013-02-04 09:00:00,18.61737698966408,22.572723,12.166473,28.43049041276337,38.448368,15.948473,1.9630812210824984,3.8802907,0.44923103
2013-02-05 09:00:00,19.733524341497855,24.29773,13.284058,14.18977789652728,26.538567,8.103808,1.1409589702608307,3.2905042,0.10966854
2013-02-06 09:00:00,20.51350793998415,24.707977,13.582977,21.408268184460937,44.06257,8.526384,2.261132784196309,5.5820317,0.6685553
2013-02-07 09:00:00,18.65504038371631,24.286285,12.628082,17.26081901605807,34.91027,9.004022,1.251864840146528,2.375097,0.24126288
2013-02-08 09:00:00,18.3157914246749,23.724915,11.564758,25.715405904514665,56.81508,15.643205,3.9309930453381003,6.9804873,1.8235524
2013-02-09 09:00:00,9.31612240461294,15.867706,1.3615723,42.6026539954228,76.99652,26.332554,3.2368284051722456,5.2558537,0.55617046
2013-02-10 09:00:00,10.307428651378757,15.046722,2.6775818,37.19896198353679,71.60467,27.150486,2.091774825940447,3.2392867,0.45402515
2013-02-11 09:00:00,10.917349268172131,15.3975525,2.85849,29.40024699269219,45.687115,19.933577,2.553844753221298,4.1553087,0.32643268
2013-02-12 09:00:00,10.258342889400183,14.706696,2.6237793,19.495034380912607,25.788702,12.23455,2.3158729323387264,4.47113,0.64298856
2013-02-13 09:00:00,12.77973723842672,16.71695,6.4254456,22.358995873621847,27.879543,18.595253,1.997467471318058,4.8383045,0.05190783
2013-02-14 09:00:00,15.861379701424141,19.977448,8.5902405,26.128003198999195,32.835983,22.087652,2.096314089113123,5.0584936,0.08937068
2013-02-15 09:00:00,18.65309067992837,23.858551,11.299957,18.328858838245182,24.91958,11.595286,3.231381197956504,7.5227504,1.0600493
2013-02-16 09:00:00,20.602950474773422,25.543762,13.66095,11.525257457545008,17.476229,5.2281847,2.438084760286245,5.392931,0.22495347
2013-02-17 09:00:00,20.139606409219084,25.632355,13.880402,10.77939038098144,15.956498,5.5389485,0.8786959034606435,1.7995522,0.042674243
2013-02-18 09:00:00,19.375430215600147,24.259125,12.335297,14.638362328740323,34.07031,8.63885,1.3785324097742093,3.1643891,0.13835604
2013-02-19 09:00:00,18.804002132263406,23.861633,12.900696,22.278270740824144,36.75778,13.691372,2.7021029926040043,5.4775376,1.0746114
2013-02-20 09:00:00,11.781837270560914,17.916595,3.2408142,45.18299864906841,71.36815,26.589325,3.7938722543863697,6.8214374,1.2295648
2013-02-21 09:00:00,10.80859574057746,14.220398,3.3493042,29.011141591299864,55.92044,14.553033,2.0741359325206936,3.9820955,0.25252342
2013-02-22 09:00:00,10.465732670248542,13.037476,4.4067383,20.24680802442231,29.701824,12.167729,1.731009071171444,3.1350415,0.4610066
2013-02-23 09:00:00,13.89757938156606,16.731598,8.920074,23.14195626823764,31.024115,19.141302,1.617835148896187,4.052606,0.059159204
2013-02-24 09:00:00,16.25433300188945,22.253815,8.497955,18.896453159206974,26.046488,12.789711,4.326078925276297,6.6247168,0.88375455
2013-02-25 09:00:00,12.50320825223315,16.760162,7.6649475,14.198769949273562,17.92833,11.417836,2.3598767208777414,5.151787,0.6950228
2013-02-26 09:00:00,15.024455722719836,18.342682,11.3836975,15.437321614407399,22.167793,9.242013,1.2751080902767526,2.874725,0.14464936
2013-02-27 09:00:00,15.350155547894019,19.672028,9.080231,16.221254940374955,20.409988,6.2141724,2.9042626865096275,6.220183,1.030363
2013-02-28 09:00:00,14.688577147290573,19.826569,10.27359,12.372234667080944,15.66041,8.816542,2.2822700008499637,5.651147,0.36935222
2013-03-01 09:00:00,19.22653845399458,23.922516,13.189117,13.846545891373067,19.076954,10.9824,2.071643738105585,5.0168166,0.3661021
2013-03-02 09:00:00,22.57758630468163,27.10611,16.11673,19.137087286738353,23.846722,14.135784,1.8477061146436893,4.5719056,0.3631224
2013-03-03 09:00:00,24.525664139027185,28.879059,19.42398,16.90967980821358,21.030014,10.472531,2.6370255876949464,4.815349,0.70322245
2013-03-04 09:00:00,21.696859269815377,27.712555,13.29068,29.62161779883825,42.567337,18.332964,3.289815000520054,5.6616993,1.1340078
2013-03-05 09:00:00,20.630586515040818,26.11441,14.36441,27.922927392972653,45.36982,16.791695,0.9528942072581366,2.2536595,0.17573547
2013-03-06 09:00:00,21.793098749830392,26.006989,14.74527,31.48094688046451,60.69564,21.797064,3.3033283560131035,6.409085,1.4309512
2013-03-07 09:00:00,18.448278026923674,25.41861,10.985016,37.333634318544824,81.006874,25.805416,3.113681951814095,6.85359,0.7854732
2013-03-08 09:00:00,14.295776609426582,21.796051,6.1026917,50.30843503009446,82.05794,27.343094,2.525358482782764,4.6223316,0.7116481
2013-03-09 09:00:00,10.714903727332171,16.491852,5.1231995,55.913451000165146,80.02141,28.794708,3.270515197901462,6.685367,0.789547
2013-03-10 09:00:00,15.289334438966307,18.79898,7.9806213,25.946447432120205,33.565346,17.066772,2.767052392505882,5.165881,0.48790377
2013-03-11 09:00:00,19.709980505534986,24.923248,12.196442,16.998816596448858,25.931362,9.265543,1.9860282733806955,4.3877735,0.24623607
2013-03-12 09:00:00,22.488252124120947,27.73404,17.116852,13.699408521231614,21.913635,6.3023605,1.5781107216544414,4.1484466,0.26721278
2013-03-13 09:00:00,25.98675294480762,31.018463,20.256744,17.121252075697395,22.73801,12.460668,1.76598591991394,4.6327896,0.21479447
2013-03-14 09:00:00,27.58707609497452,33.142487,21.015533,14.589900938648434,17.813868,11.2433405,1.4313984539359323,4.0662622,0.12630782
